quarter,year,quarter_num,lon,lat,spatial_block_id,ndvi,ndbi,albedo,mndwi,dem,slope,sky_view_factor,building_height,building_fraction,roughness_length,temp_2m,dewpoint_2m,wind_speed_10m,solar_radiation,vapor_pressure_deficit,dist_to_coast,dist_to_water,dist_to_greenspace,lst_celsius
2024_Q4,2024,4,72.77481,19.47783,block_1_4,0.2516,-0.0355,0.1883,0.4008,14.4,3.98,0.908,3.82,12.75,0.05,28.54,25.38,2.43,481.8,1.465,0.0,0.0,19.91,31.07
2024_Q4,2024,4,73.10613,19.45643,block_4_4,0.2175,-0.0488,0.1574,-0.4196,11.1,2.5,0.876,4.02,17.54,0.05,28.77,23.73,0.58,512.0,1.294,34.632,27.19,33.36,34.07
2024_Q4,2024,4,72.74781,18.84861,block_1_0,0.1829,-0.036,0.1723,0.4624,13.6,1.68,0.886,4.01,16.06,0.05,26.74,21.82,2.72,509.7,1.177,0.0,0.0,27.91,29.48
2024_Q4,2024,4,73.03859,18.91918,block_3_0,0.1688,-0.1183,0.1275,-0.3751,10.0,1.18,0.881,3.0,17.1,0.05,29.54,24.83,2.54,550.1,1.246,25.848,10.25,12.19,36.09
2024_Q4,2024,4,72.95465,19.39365,block_3_3,0.0933,-0.1059,0.1942,-0.3469,17.4,4.54,0.904,3.79,13.28,0.05,28.06,24.36,1.17,563.1,1.116,18.528,15.92,19.28,35.05
2024_Q4,2024,4,73.07077,18.96603,block_3_1,0.1536,-0.0437,0.1627,-0.4204,17.2,4.41,0.81,10.47,25.23,0.146,27.78,24.51,1.2,561.4,1.433,29.374,10.28,12.23,35.79
2024_Q4,2024,4,73.00124,19.33235,block_3_3,0.1844,-0.0963,0.1793,-0.4297,25.0,5.81,0.921,3.0,10.99,0.05,29.17,25.89,1.64,463.5,1.406,23.227,13.08,15.73,34.51
2024_Q4,2024,4,72.63678,19.16574,block_0_2,0.1109,0.0467,0.1812,0.4311,11.0,4.83,0.82,8.51,24.46,0.09,28.48,23.62,2.99,543.1,1.753,0.0,0.0,22.71,34.19
2024_Q4,2024,4,72.72324,19.36298,block_1_3,0.2389,-0.0566,0.1547,0.4511,12.4,1.8,0.784,10.27,29.25,0.108,27.51,24.42,2.51,542.8,1.207,0.0,0.0,10.67,31.76
2024_Q4,2024,4,72.77616,18.85407,block_1_0,0.2165,-0.0309,0.1576,0.4868,10.2,1.82,0.775,9.58,30.96,0.114,26.06,21.85,3.97,503.5,1.181,0.0,0.0,25.2,29.67
2024_Q4,2024,4,72.73122,19.37782,block_1_3,0.218,-0.0257,0.1768,0.3833,12.4,3.59,0.865,6.83,18.12,0.05,26.89,23.94,3.68,516.8,1.133,0.0,0.0,11.26,30.25
2024_Q4,2024,4,72.97738,19.17584,block_3_2,0.2444,-0.1107,0.1417,-0.3899,120.0,13.32,0.889,6.9,14.35,0.05,25.68,21.8,2.79,558.9,1.29,20.229,7.39,8.61,30.78
2024_Q4,2024,4,73.05485,19.19537,block_3_2,0.2232,-0.0622,0.138,-0.455,16.4,1.94,0.824,12.81,22.12,0.116,26.31,22.46,1.08,588.2,1.169,28.425,12.86,15.45,34.94
2024_Q4,2024,4,72.88002,19.14111,block_2_2,0.6263,-0.2337,0.1848,-0.3682,99.9,8.12,0.979,3.12,2.0,0.05,25.4,20.5,2.62,554.0,0.948,9.896,1.29,0.99,27.0
2024_Q4,2024,4,72.96138,19.51688,block_3_4,0.3502,-0.1388,0.162,-0.504,14.8,3.31,0.906,6.67,11.96,0.073,24.95,20.95,3.47,541.2,1.086,19.623,19.62,29.44,29.94
2024_Q4,2024,4,72.84476,19.32015,block_2_3,0.2225,-0.092,0.1602,-0.5027,46.3,4.34,0.919,5.29,10.47,0.055,25.53,20.51,2.69,506.1,1.041,6.759,4.67,5.21,29.39
2024_Q4,2024,4,73.08055,19.06835,block_4_1,0.2233,-0.1444,0.1792,-0.368,12.6,2.91,0.958,3.0,5.29,0.05,27.7,24.55,1.91,519.9,1.187,30.723,12.31,14.76,32.62
2024_Q4,2024,4,72.8695,18.90941,block_2_0,0.3075,-0.0272,0.1541,-0.4443,9.6,3.8,0.831,8.38,22.75,0.1,28.4,24.37,2.51,559.9,1.224,8.062,8.06,13.84,33.93
2024_Q4,2024,4,73.11791,19.41645,block_4_3,0.236,-0.0312,0.1765,-0.4149,11.7,1.0,0.902,3.0,13.85,0.05,27.33,23.35,1.15,493.2,1.045,35.742,25.19,30.86,32.06
2024_Q4,2024,4,72.89472,19.41747,block_2_3,0.2661,-0.0324,0.1684,-0.4292,15.0,4.62,0.805,8.65,26.7,0.066,25.08,20.96,2.35,520.1,0.967,12.31,12.31,16.4,31.17
2024_Q4,2024,4,72.79106,19.28832,block_1_3,0.6842,-0.221,0.1883,-0.5552,14.7,9.0,0.935,4.67,8.14,0.069,28.17,23.72,2.59,516.6,1.345,1.019,1.02,1.6,28.18
2024_Q4,2024,4,72.71798,19.32985,block_1_3,0.2339,-0.1223,0.1892,0.505,14.5,8.85,0.899,3.42,14.21,0.05,27.6,24.11,2.83,543.8,1.267,0.0,0.0,9.23,30.52
2024_Q4,2024,4,72.65485,19.1709,block_0_2,0.167,0.0076,0.1719,0.4648,13.2,1.5,0.799,10.55,26.81,0.109,27.94,23.86,2.62,550.5,1.207,0.0,0.0,20.92,33.32
2024_Q4,2024,4,72.88826,19.1447,block_2_2,0.5437,-0.1896,0.1785,-0.4337,126.0,10.37,0.941,3.0,7.95,0.05,26.99,23.05,2.92,566.3,0.895,10.773,1.34,1.05,28.71
2024_Q4,2024,4,73.09601,18.92449,block_4_0,0.22,-0.1552,0.1921,-0.4492,9.1,3.13,0.939,3.0,8.25,0.05,27.4,24.08,1.58,529.5,1.377,31.894,13.75,16.56,32.3
2024_Q4,2024,4,72.73517,19.5133,block_1_4,0.2349,-0.1132,0.1611,0.3481,10.7,2.79,0.94,3.0,8.02,0.05,26.51,22.06,2.58,571.1,1.097,0.0,0.0,24.64,29.6
2024_Q4,2024,4,72.7756,19.08497,block_1_1,0.0726,-0.1156,0.185,0.4897,13.0,4.0,0.899,5.36,13.51,0.05,27.24,23.62,2.06,552.4,1.122,0.0,0.0,13.13,31.14
2024_Q4,2024,4,73.10595,18.85123,block_4_0,0.1678,-0.136,0.2181,-0.43,12.8,3.56,0.9,4.68,13.56,0.08,28.07,22.67,0.86,516.2,1.174,32.706,18.52,22.53,34.13
2024_Q4,2024,4,72.96188,19.36872,block_3_3,0.2636,-0.0999,0.1408,-0.3688,31.6,7.89,0.858,6.27,19.51,0.082,27.03,21.6,1.65,463.5,1.144,19.209,14.4,17.38,32.11
2024_Q4,2024,4,72.87009,19.47286,block_2_4,0.1619,-0.0534,0.1437,-0.4943,12.0,1.37,0.917,6.14,10.4,0.05,26.91,24.04,2.65,540.9,1.077,9.899,9.9,20.55,32.27
2024_Q4,2024,4,72.78188,19.47802,block_1_4,0.1718,-0.0398,0.224,-0.3281,13.1,6.16,0.803,9.2,26.84,0.069,28.13,22.82,2.66,530.9,1.233,0.653,0.65,19.85,32.24
2024_Q4,2024,4,72.84075,19.03253,block_2_1,0.1143,0.0722,0.168,-0.4033,13.9,4.26,0.744,14.79,33.64,0.143,27.52,23.82,2.65,488.1,1.091,5.431,5.43,13.03,33.15
2024_Q4,2024,4,73.0018,19.01663,block_3_1,0.02,0.1382,0.176,-0.5489,13.5,3.06,0.76,12.78,32.01,0.113,26.74,23.12,1.07,494.3,0.848,22.291,4.31,4.76,35.11
2024_Q4,2024,4,73.01396,19.45582,block_3_4,0.2775,-0.1534,0.1837,-0.3755,6.7,1.4,0.892,5.1,14.66,0.072,27.0,23.36,1.07,532.1,1.224,24.952,23.18,28.35,32.97
2024_Q4,2024,4,73.09589,18.91455,block_4_0,0.303,-0.1829,0.1396,-0.3857,10.4,1.67,0.924,3.45,10.38,0.05,25.85,22.46,1.58,548.2,0.865,31.85,14.2,17.13,31.61
2024_Q4,2024,4,72.79297,18.9303,block_1_0,0.1503,0.0581,0.1386,0.4302,8.2,3.09,0.809,10.47,25.37,0.096,27.99,24.6,2.82,567.9,1.122,0.092,0.09,19.17,33.84
2024_Q4,2024,4,72.95996,19.41701,block_3_3,0.1041,-0.0788,0.1665,-0.4483,12.7,4.03,0.899,3.0,14.42,0.05,25.29,21.58,2.02,564.3,0.876,19.159,17.48,21.23,31.66
2024_Q4,2024,4,73.06826,18.9887,block_3_1,0.2122,-0.1219,0.196,-0.3908,10.6,2.31,0.91,3.64,12.49,0.05,26.07,21.48,1.2,540.7,0.956,29.182,9.65,11.44,31.24
2024_Q4,2024,4,72.97298,18.83448,block_3_0,0.1456,-0.099,0.1697,-0.3552,7.5,3.73,0.869,5.73,17.99,0.05,27.75,23.86,2.36,595.9,1.377,18.692,15.24,18.42,34.13
2024_Q4,2024,4,72.83182,19.24627,block_2_2,0.1677,-0.1108,0.1717,-0.3779,58.4,5.03,0.912,6.99,10.84,0.05,26.24,23.1,2.82,478.5,1.187,5.167,5.17,6.84,28.96
2024_Q4,2024,4,72.8314,19.24778,block_2_2,0.18,0.0003,0.1611,-0.5198,60.6,7.94,0.903,3.44,13.61,0.059,25.2,21.1,3.12,499.4,1.217,5.127,5.13,6.67,29.07
2024_Q4,2024,4,72.70667,19.30025,block_1_3,0.1931,-0.1618,0.1716,0.5856,9.6,2.0,0.926,3.0,10.19,0.05,28.86,25.63,1.61,554.2,1.494,0.0,0.0,9.8,32.25
2024_Q4,2024,4,72.74491,19.28026,block_1_3,0.2364,-0.0854,0.1237,0.4452,20.3,4.07,0.825,6.94,24.26,0.072,29.17,26.01,2.68,514.1,1.322,0.0,0.0,6.19,33.17
2024_Q4,2024,4,72.66867,19.07511,block_0_1,0.2565,-0.0719,0.1812,0.4609,14.4,5.76,0.87,4.72,18.21,0.05,27.71,23.61,2.22,540.3,1.046,0.0,0.0,23.7,31.55
2024_Q4,2024,4,72.98584,19.31866,block_3_3,0.1316,-0.024,0.1427,-0.3968,58.0,5.09,0.849,5.49,21.08,0.05,29.51,24.95,0.95,550.9,1.344,21.567,11.33,13.54,36.28
2024_Q4,2024,4,73.11201,19.30242,block_4_3,0.2036,-0.1806,0.1547,-0.3966,11.7,1.7,0.897,7.56,12.9,0.063,27.01,21.37,1.04,521.4,1.258,34.764,18.98,23.1,32.79
2024_Q4,2024,4,73.06914,19.29682,block_3_3,0.2039,-0.0759,0.1659,-0.4003,15.7,3.11,0.876,6.97,16.33,0.059,24.8,20.94,1.35,480.6,0.902,30.244,15.51,18.76,30.87
2024_Q4,2024,4,72.8729,19.497,block_2_4,0.1715,-0.0778,0.175,-0.3798,8.5,1.03,0.952,3.0,6.29,0.05,25.99,21.14,2.41,531.3,0.989,10.27,10.27,23.17,30.44
2024_Q4,2024,4,72.97012,18.95118,block_3_1,0.1738,-0.0491,0.1904,-0.5156,12.6,4.07,0.939,3.0,8.22,0.05,26.59,22.87,1.48,584.9,1.365,18.759,4.92,5.52,32.8
2024_Q4,2024,4,72.75698,19.39621,block_1_3,0.1761,-0.0932,0.1878,0.5306,13.8,1.96,0.944,3.0,7.54,0.05,28.26,24.84,2.76,497.6,1.465,0.0,0.0,11.59,31.14
2024_Q4,2024,4,72.72861,18.94033,block_1_0,0.1528,-0.0657,0.184,0.4766,12.6,1.75,0.852,4.68,20.94,0.05,25.93,22.39,2.82,539.5,1.103,0.0,0.0,25.18,29.86
2024_Q4,2024,4,72.73778,19.48495,block_1_4,0.1647,-0.1192,0.152,0.5037,9.8,3.77,0.845,8.23,20.68,0.089,27.4,22.91,3.08,576.6,1.142,0.0,0.0,21.54,31.01
2024_Q4,2024,4,72.98579,18.84087,block_3_0,0.2193,-0.134,0.2018,-0.3963,5.7,0.7,0.93,3.35,9.51,0.05,28.3,23.62,2.15,477.4,1.193,20.057,14.8,17.87,33.47
2024_Q4,2024,4,72.82936,19.14533,block_1_2,0.1107,-0.0034,0.2038,-0.3722,31.8,3.34,0.871,6.56,17.38,0.083,26.17,22.74,3.31,472.7,0.975,4.591,4.59,5.34,30.51
2024_Q4,2024,4,72.92121,19.40269,block_2_3,0.1584,-0.004,0.2181,-0.4014,15.7,2.38,0.857,7.49,19.06,0.075,25.85,20.7,1.66,495.7,1.27,15.045,14.17,17.09,31.58
2024_Q4,2024,4,73.02294,19.18901,block_3_2,0.1952,0.0014,0.1829,-0.4729,32.1,2.63,0.817,9.03,24.64,0.108,25.74,21.43,1.15,461.3,1.413,25.054,10.38,12.35,31.66
2024_Q4,2024,4,72.83106,19.40797,block_2_3,0.0656,0.1087,0.1895,-0.5401,14.4,3.02,0.805,12.77,25.01,0.116,28.42,24.85,2.83,565.5,1.507,5.597,5.6,12.42,34.79
2024_Q4,2024,4,73.03195,18.98959,block_3_1,0.2624,0.0611,0.1317,-0.5402,14.4,5.92,0.838,8.01,21.79,0.051,26.4,23.04,2.7,575.3,1.274,25.372,6.61,7.64,33.46
2024_Q4,2024,4,72.67213,18.99973,block_0_1,0.2102,-0.1261,0.152,0.4591,13.7,2.44,0.915,6.08,10.71,0.05,26.22,22.41,1.77,560.7,1.085,0.0,0.0,27.47,29.86
2024_Q4,2024,4,73.11174,19.34413,block_4_3,0.207,-0.0994,0.1814,-0.4018,12.5,1.81,0.902,4.49,13.31,0.073,27.41,22.81,1.47,493.9,1.399,34.866,20.72,25.27,32.16
2024_Q4,2024,4,72.67152,19.45007,block_0_4,0.119,-0.1609,0.1504,0.5618,11.8,1.11,0.907,9.51,10.73,0.116,26.25,21.33,2.92,482.8,0.981,0.0,0.0,21.44,29.26
2024_Q4,2024,4,73.12315,18.99684,block_4_1,0.2816,-0.1722,0.1633,-0.4313,13.5,1.98,0.936,3.0,8.65,0.05,25.81,22.31,1.79,544.2,1.25,34.97,14.2,17.13,30.74
2024_Q4,2024,4,72.77662,19.34379,block_1_3,0.1009,-0.037,0.1904,0.4198,12.0,3.52,0.792,8.78,28.57,0.056,26.62,22.32,2.7,547.1,1.213,0.0,0.0,5.45,30.33
2024_Q4,2024,4,72.83573,19.303,block_2_3,0.1913,-0.1217,0.1705,-0.3685,41.4,8.86,0.877,5.86,16.66,0.05,27.39,24.02,2.39,545.2,1.201,5.756,3.52,3.77,32.13
2024_Q4,2024,4,73.02513,19.39583,block_3_3,0.1112,-0.1216,0.1586,-0.3541,9.7,1.38,0.926,3.39,10.1,0.053,26.82,22.77,2.04,515.5,1.228,25.936,18.87,22.96,32.66
2024_Q4,2024,4,72.77898,19.31363,block_1_3,0.6515,-0.1997,0.1574,0.3829,10.0,5.41,0.923,4.65,10.09,0.055,28.67,24.19,2.74,540.0,1.29,0.0,0.0,2.68,29.5
2024_Q4,2024,4,73.12141,19.31847,block_4_3,0.2391,-0.1454,0.1726,-0.3718,16.7,2.05,0.933,3.0,9.18,0.05,27.26,22.35,0.66,507.9,1.138,35.801,20.29,24.74,32.5
2024_Q4,2024,4,73.00863,19.54831,block_3_4,0.2121,-0.0929,0.1599,-0.3333,11.9,1.54,0.887,7.47,14.47,0.103,28.46,25.21,0.73,558.1,1.124,24.684,24.68,35.21,35.6
2024_Q4,2024,4,72.74686,19.3645,block_1_3,0.0276,0.036,0.1962,0.5199,11.8,5.05,0.863,9.84,17.35,0.127,27.62,23.47,2.85,533.5,1.175,0.0,0.0,9.08,33.08
2024_Q4,2024,4,72.73971,19.18366,block_1_2,0.2347,-0.0965,0.1787,0.4574,11.8,1.67,0.885,5.31,15.67,0.05,27.77,22.83,2.5,526.7,1.223,0.0,0.0,14.38,30.88
2024_Q4,2024,4,72.8013,19.0904,block_1_1,0.1773,0.0115,0.1358,-0.4758,13.6,1.43,0.799,8.46,27.65,0.068,27.41,24.2,3.06,513.6,1.17,1.471,1.47,10.59,31.51
2024_Q4,2024,4,72.95871,18.94231,block_3_0,0.1837,-0.0794,0.1086,-0.4273,12.1,2.48,0.883,3.6,16.62,0.05,28.28,24.83,1.8,450.6,1.462,17.533,5.62,6.4,33.76
2024_Q4,2024,4,73.12145,19.29931,block_4_3,0.107,-0.0427,0.1355,-0.4961,11.2,3.9,0.797,9.41,27.59,0.11,28.9,24.07,1.64,497.1,1.464,35.745,19.6,23.88,35.97
2024_Q4,2024,4,73.01301,18.89626,block_3_0,0.1146,-0.0671,0.1679,-0.3334,9.1,0.83,0.877,4.21,17.34,0.05,26.35,21.17,2.34,579.5,1.287,23.09,10.73,12.79,33.12
2024_Q4,2024,4,72.64296,19.0073,block_0_1,0.1353,-0.0786,0.1657,0.5161,10.3,2.13,0.876,9.72,15.27,0.132,28.38,23.45,3.19,526.0,1.261,0.0,0.0,29.5,30.92
2024_Q4,2024,4,73.14158,18.89956,block_4_0,0.1348,-0.0542,0.1797,-0.383,10.4,1.55,0.85,7.36,20.19,0.08,28.16,25.38,1.03,519.8,1.194,36.599,18.17,22.09,35.79
2024_Q4,2024,4,73.04323,19.41525,block_3_3,0.1361,-0.0836,0.1456,-0.5055,10.8,1.51,0.853,4.08,21.08,0.05,27.35,23.77,0.98,536.1,1.22,27.898,21.14,25.8,34.55
2024_Q4,2024,4,72.86499,18.85265,block_2_0,0.2077,-0.0182,0.1898,-0.4229,14.9,2.29,0.879,6.84,16.06,0.101,27.02,23.35,2.99,541.3,1.296,7.41,7.41,19.16,32.37
2024_Q4,2024,4,73.01244,19.02518,block_3_1,0.1859,0.0899,0.1617,-0.5133,9.3,6.83,0.799,10.45,26.93,0.109,25.6,22.15,2.32,535.3,1.092,23.435,5.44,6.17,32.58
2024_Q4,2024,4,72.74501,19.39436,block_1_3,0.2695,-0.1248,0.1789,0.4125,11.3,1.91,0.903,3.66,13.51,0.05,28.58,24.43,2.67,520.4,1.369,0.0,0.0,11.96,30.86
2024_Q4,2024,4,72.6409,19.33158,block_0_3,0.1425,-0.0623,0.172,0.4519,6.6,4.17,0.9,6.02,13.09,0.05,28.73,22.96,3.33,487.7,1.221,0.0,0.0,17.07,32.19
2024_Q4,2024,4,72.74877,19.23121,block_1_2,0.1151,-0.1524,0.2005,0.4862,13.5,3.17,0.968,3.0,3.75,0.05,26.43,23.05,2.86,542.5,1.082,0.0,0.0,9.34,29.39
2024_Q4,2024,4,72.9936,18.9074,block_3_0,0.1307,-0.0283,0.1587,-0.4836,7.8,3.74,0.839,9.0,21.37,0.097,26.88,23.3,1.51,495.3,1.057,21.086,9.2,10.87,33.09
2024_Q4,2024,4,72.88835,19.49429,block_2_4,0.1455,-0.1107,0.1782,-0.3291,9.5,1.64,0.943,3.24,7.56,0.05,26.11,20.62,2.55,540.9,1.319,11.884,11.88,23.48,31.61
2024_Q4,2024,4,72.80028,19.02828,block_1_1,0.1114,-0.0518,0.1828,-0.3889,12.5,5.7,0.892,3.0,15.47,0.05,29.94,25.93,3.64,533.5,1.478,1.168,1.17,15.89,33.96
2024_Q4,2024,4,73.02965,19.4004,block_3_3,0.2789,-0.166,0.1396,-0.4397,8.5,3.44,0.959,3.0,5.11,0.05,26.51,23.13,1.8,562.3,1.054,26.424,19.41,23.64,32.52
2024_Q4,2024,4,73.04343,19.22916,block_3_2,0.1559,-0.1725,0.1805,-0.431,12.9,1.29,0.895,7.56,13.19,0.077,27.02,22.44,1.12,551.3,0.958,27.333,11.74,14.05,33.66
2024_Q4,2024,4,72.81016,19.2804,block_1_3,0.597,-0.187,0.1529,-0.4488,24.7,1.98,0.939,3.0,8.17,0.05,27.3,23.97,3.14,527.2,1.323,3.0,2.44,2.42,27.13
2024_Q4,2024,4,73.12404,18.94985,block_4_1,0.2002,-0.0241,0.1711,-0.3839,12.8,3.0,0.853,5.53,20.5,0.05,28.67,24.35,1.36,556.1,1.386,34.916,14.98,18.1,35.67
2024_Q4,2024,4,72.69696,18.834,block_0_0,0.277,-0.078,0.1731,0.4137,10.8,3.67,0.873,7.07,16.75,0.079,28.18,25.16,2.13,563.1,1.018,0.0,0.0,33.2,31.13
2024_Q4,2024,4,73.13692,19.02203,block_4_1,0.2459,-0.0187,0.1557,-0.4607,6.7,0.74,0.812,8.26,25.67,0.096,24.71,21.38,0.75,459.5,1.044,36.496,15.49,18.74,31.47
2024_Q4,2024,4,72.90883,19.13392,block_2_2,0.176,-0.0496,0.1726,-0.4747,117.9,10.35,0.904,5.7,12.58,0.05,26.74,21.8,1.97,617.4,1.055,12.899,3.31,3.51,32.23
2024_Q4,2024,4,73.07972,19.40335,block_4_3,0.169,-0.1242,0.2034,-0.3476,17.7,11.74,0.927,4.44,9.57,0.063,27.9,24.37,1.68,567.8,1.107,31.691,22.14,27.05,33.76
2024_Q4,2024,4,72.86369,19.05111,block_2_1,0.02,0.2672,0.1771,-0.5619,14.7,4.52,0.689,14.54,42.27,0.169,25.44,22.54,1.92,546.3,1.164,7.899,7.9,11.11,33.71
2024_Q4,2024,4,72.81251,19.3334,block_1_3,0.179,0.0289,0.1634,-0.4468,21.8,4.1,0.799,6.86,28.28,0.051,27.4,24.16,1.81,537.3,1.352,3.414,3.41,3.93,33.43
2024_Q4,2024,4,72.79342,18.87322,block_1_0,0.1762,-0.0433,0.1446,0.4808,8.8,1.01,0.907,4.5,12.64,0.08,29.8,24.95,2.75,555.9,1.217,0.0,0.0,22.45,33.33
2024_Q4,2024,4,72.94804,19.07988,block_2_1,0.151,-0.0758,0.1765,-0.4197,23.6,1.89,0.891,3.99,15.25,0.067,27.22,22.19,1.17,562.3,1.457,16.845,7.66,8.95,34.84
2024_Q4,2024,4,72.78523,19.32638,block_1_3,0.1375,0.037,0.1655,-0.467,16.8,2.26,0.816,9.39,24.68,0.088,27.32,23.9,3.24,571.5,1.155,0.527,0.53,3.31,32.32
2024_Q4,2024,4,72.98929,18.90837,block_3_0,0.1869,-0.105,0.14,-0.4584,10.8,4.86,0.91,5.15,11.89,0.063,27.52,23.28,2.18,551.9,1.266,20.637,9.0,10.63,33.35
2024_Q4,2024,4,72.8451,19.41994,block_2_3,0.1727,-0.0827,0.1679,-0.4065,10.4,1.51,0.85,8.43,19.84,0.088,25.19,21.61,2.58,597.4,0.72,7.108,7.11,14.13,31.5
2024_Q4,2024,4,72.72762,19.28475,block_1_3,0.1144,-0.0554,0.165,0.5632,15.3,1.42,0.876,7.63,16.16,0.078,27.35,22.18,3.52,527.5,1.244,0.0,0.0,7.79,30.57
2024_Q4,2024,4,72.94417,18.89942,block_2_0,0.0957,-0.0027,0.1361,-0.4065,13.6,1.59,0.827,8.42,23.32,0.088,27.26,22.84,1.93,571.7,1.354,15.871,9.53,11.29,35.61
2024_Q4,2024,4,72.64844,18.94066,block_0_0,0.2745,-0.1441,0.1862,0.5342,5.3,5.12,0.914,3.84,11.75,0.05,26.07,22.33,1.57,533.6,1.074,0.0,0.0,33.37,28.31
2024_Q4,2024,4,72.90925,18.99182,block_2_1,0.1689,-0.0864,0.1404,-0.3473,10.9,1.75,0.921,4.29,10.45,0.08,27.03,21.81,1.88,476.7,1.341,12.495,4.83,5.41,30.99
2024_Q4,2024,4,72.71488,18.94254,block_1_0,0.0749,0.0088,0.1632,0.5658,11.2,1.53,0.87,7.6,17.09,0.09,25.8,22.49,2.32,517.9,1.086,0.0,0.0,26.52,30.36
2024_Q4,2024,4,72.70025,19.10395,block_0_1,0.1469,-0.0812,0.1358,0.5803,12.6,1.68,0.856,5.98,19.84,0.059,27.17,21.62,2.53,545.4,1.126,0.0,0.0,19.55,32.09
2024_Q4,2024,4,73.11386,19.06548,block_4_1,0.2933,-0.2155,0.1851,-0.3357,9.3,3.81,0.931,3.66,9.19,0.05,27.98,24.63,1.8,462.4,1.019,34.211,14.67,17.71,31.75
2024_Q4,2024,4,73.11045,19.2085,block_4_2,0.0566,-0.0893,0.1523,-0.4684,11.0,1.54,0.924,3.52,10.34,0.05,25.55,21.95,1.23,500.7,0.945,34.305,17.37,21.09,32.11
2024_Q4,2024,4,72.9387,18.99287,block_2_1,0.5687,-0.1928,0.1765,-0.405,7.6,3.97,0.898,8.53,12.45,0.084,27.18,23.19,2.37,525.8,1.345,15.591,2.4,2.37,30.75
2024_Q4,2024,4,72.83185,19.27044,block_2_2,0.2425,-0.0974,0.1506,-0.499,52.1,5.3,0.954,3.0,5.89,0.05,27.63,22.2,2.46,503.6,1.275,5.246,4.25,4.69,30.54
2024_Q4,2024,4,73.07799,19.33628,block_4_3,0.3309,-0.1136,0.1533,-0.3704,11.6,2.02,0.919,3.86,10.9,0.065,27.77,22.96,1.84,544.5,1.189,31.299,17.99,21.86,32.63
2024_Q4,2024,4,72.64882,19.3293,block_0_3,0.2376,-0.0346,0.1783,0.4195,12.5,3.46,0.931,3.0,9.41,0.05,28.22,23.83,2.88,528.9,1.588,0.0,0.0,16.2,32.17
2024_Q4,2024,4,72.86315,19.41008,block_2_3,0.1393,-0.0905,0.1648,-0.3715,11.3,1.38,0.843,9.84,20.44,0.092,26.93,23.57,2.82,453.5,1.336,8.972,8.97,13.9,30.8
2024_Q4,2024,4,72.94505,19.10585,block_2_1,0.1779,0.023,0.1345,-0.4312,57.8,5.82,0.776,10.99,30.29,0.088,27.37,23.03,1.91,533.8,1.215,16.614,7.23,8.41,34.45
2024_Q4,2024,4,72.75376,19.54174,block_1_4,0.1399,-0.0872,0.2127,0.4769,13.6,1.96,0.9,3.97,13.87,0.07,26.08,21.09,2.83,532.8,1.127,0.0,0.0,27.27,29.53
2024_Q4,2024,4,73.10118,19.07862,block_4_1,0.2548,-0.0851,0.1682,-0.3614,13.6,1.53,0.815,5.53,26.41,0.072,28.14,25.22,1.44,522.2,1.369,32.921,14.26,17.2,33.98
2024_Q4,2024,4,73.13888,19.34944,block_4_3,0.21,-0.0733,0.1425,-0.4353,8.9,6.36,0.843,10.15,20.22,0.09,29.45,27.23,2.17,484.1,1.063,37.733,22.9,28.0,35.16
2024_Q4,2024,4,73.0655,18.90631,block_3_0,0.1727,-0.0448,0.1735,-0.4407,11.8,1.54,0.801,7.6,27.68,0.118,23.77,21.69,1.75,497.1,0.832,28.632,12.65,15.19,30.12
2024_Q4,2024,4,73.10946,19.39767,block_4_3,0.191,-0.0706,0.1717,-0.3759,16.9,1.48,0.87,6.39,17.57,0.067,27.97,23.13,0.94,527.9,1.285,34.796,23.52,28.77,33.99
2024_Q4,2024,4,73.11103,19.09121,block_4_1,0.0471,0.0267,0.1874,-0.3776,12.1,1.75,0.811,9.11,25.6,0.1,26.11,25.04,2.59,450.5,1.016,33.995,15.55,18.81,33.1
2024_Q4,2024,4,72.69178,18.83811,block_0_0,0.2033,-0.0755,0.1734,0.4521,13.3,4.26,0.854,4.93,20.57,0.05,27.63,24.54,2.84,513.0,0.994,0.0,0.0,33.41,31.28
2024_Q4,2024,4,72.87292,18.95797,block_2_1,0.1782,-0.0816,0.192,-0.3427,9.2,6.04,0.898,3.0,14.59,0.05,29.7,25.36,1.81,521.0,1.307,8.574,8.57,10.27,34.34
2024_Q4,2024,4,73.0586,19.38325,block_3_3,0.2416,-0.0838,0.2084,-0.4642,12.3,4.79,0.841,11.73,19.97,0.089,27.15,21.96,3.35,527.1,1.083,29.41,19.63,23.91,32.55
2024_Q4,2024,4,73.02799,18.96438,block_3_1,0.1892,-0.0352,0.1703,-0.4095,16.6,2.2,0.803,8.7,26.96,0.063,27.95,23.79,1.39,565.9,1.252,24.877,7.03,8.16,35.07
2024_Q4,2024,4,72.84243,18.85034,block_2_0,0.1239,0.0047,0.1807,-0.4518,11.9,6.92,0.924,3.13,10.52,0.05,27.16,22.54,2.78,508.4,1.077,5.034,5.03,20.7,31.58
2024_Q4,2024,4,73.10965,19.53215,block_4_4,0.31,-0.1115,0.2486,-0.3762,13.7,10.29,0.86,7.31,18.74,0.069,27.42,23.05,1.25,542.4,1.389,35.24,32.9,40.5,32.17
2024_Q4,2024,4,72.70178,19.18023,block_0_2,0.175,-0.1001,0.1779,0.5488,15.1,2.2,0.894,6.42,13.8,0.05,26.98,23.15,3.18,472.0,1.304,0.0,0.0,16.83,28.52
